AccountNumber,CustomerID,AccountType,AccountBalance,DateAccountOpening,LastTransactionDate,BranchID,DateAccountClosing,BankerID
103463,3463,Current,"7,121.85",2/14/2011,4/1/2020,42,,
100758,758,Current,"5,210.30",4/21/2009,4/1/2020,89,,
102033,2033,Current,"5,883.27",5/13/2014,3/31/2020,92,,
100798,798,Savings,"6,560.17",3/21/2010,3/31/2020,22,,
100018,18,Savings,"9,012.31",8/12/2019,3/30/2020,36,,
104303,4303,Current,"4,815.37",2/25/2012,3/30/2020,90,,
104908,4908,Current,"6,373.29",4/19/2015,3/29/2020,63,,
100198,198,Savings,384.31,9/13/2014,3/29/2020,82,,
100508,508,Current,"4,994.10",5/21/2014,3/28/2020,43,,
103558,3558,Current,"8,440.91",3/21/2007,3/28/2020,37,,
100188,188,Current,"4,969.78",1/31/2001,3/27/2020,53,,
104827,4827,Savings,"3,689.29",2/25/2020,3/26/2020,71,,
100723,723,Current,"6,928.36",4/2/2011,3/26/2020,46,,
100888,888,Current,"8,525.14",2/10/2017,3/25/2020,14,,
102723,2723,Current,"1,368.69",7/23/2016,3/25/2020,36,,
102978,2978,Savings,"8,438.52",3/28/2010,3/25/2020,10,,
100783,783,Current,"3,234.24",9/6/2016,3/24/2020,33,,
100903,903,Current,"5,468.36",10/26/2005,3/24/2020,19,,
104593,4593,Savings,"6,490.63",2/3/2002,3/23/2020,4,,
104138,4138,Savings,"8,966.23",3/9/2019,3/22/2020,62,,
101738,1738,Current,"5,217.45",4/4/2015,3/22/2020,10,,
102743,2743,Savings,"6,558.98",10/20/2014,3/22/2020,6,,
101573,1573,Current,435.77,1/24/2012,3/22/2020,14,,
104348,4348,Savings,591.65,7/27/2009,3/22/2020,33,,
103943,3943,Savings,"1,858.37",1/30/2004,3/21/2020,97,,
100653,653,Savings,"1,107.44",2/18/2012,3/20/2020,59,,
103433,3433,Savings,"4,434.67",11/4/2009,3/20/2020,78,,
100243,243,Current,"4,053.42",2/3/2012,3/19/2020,78,,
101178,1178,Current,"4,681.20",4/19/2010,3/19/2020,63,,
103953,3953,Savings,"7,383.29",8/13/2005,3/19/2020,58,,
102812,2812,Savings,"4,689.84",2/17/2020,3/18/2020,89,,
103278,3278,Current,645.9,6/11/2008,3/18/2020,82,,
100488,488,Current,"4,062.15",7/13/2005,3/18/2020,64,,
101798,1798,Savings,"2,232.75",11/13/2001,3/18/2020,39,,
104783,4783,Current,"9,924.34",6/14/2005,3/17/2020,19,,
101558,1558,Savings,"8,031.94",5/27/2002,3/17/2020,79,,
102938,2938,Savings,"7,042.58",5/3/2004,3/16/2020,38,,
104468,4468,Savings,186.74,5/17/2007,3/15/2020,30,,
103928,3928,Savings,"2,908.11",4/17/2018,3/13/2020,96,,
101938,1938,Current,"1,111.92",8/9/2012,3/13/2020,66,,
101598,1598,Current,"9,669.85",11/11/2009,3/13/2020,6,,
100066,66,Savings,"4,583.00",2/11/2020,3/12/2020,89,,
101551,1551,Current,"7,104.55",2/11/2020,3/12/2020,95,,
102363,2363,Current,"7,335.59",7/5/2013,3/12/2020,32,,
103113,3113,Savings,"2,518.68",12/7/2002,3/12/2020,79,,
101428,1428,Savings,858.5,7/16/2000,3/12/2020,85,,
101953,1953,Savings,243.84,4/1/2017,3/11/2020,49,,
103723,3723,Savings,"6,207.51",1/2/2005,3/11/2020,67,,
102946,2946,Savings,783.79,2/9/2020,3/10/2020,69,,
103648,3648,Savings,"1,480.80",1/19/2016,3/10/2020,54,,
101288,1288,Current,321.73,10/20/2011,3/10/2020,34,,
104753,4753,Current,527.64,11/7/2019,3/9/2020,49,,
104998,4998,Current,"2,732.76",12/2/2011,3/9/2020,32,,
100233,233,Current,"5,482.03",7/2/2008,3/8/2020,6,,
101958,1958,Current,"7,567.60",2/5/2006,3/8/2020,89,,
100588,588,Current,"5,810.69",7/3/2010,3/7/2020,63,,
100108,108,Current,"5,569.76",8/6/2006,3/7/2020,43,,
100413,413,Current,"4,658.63",4/14/2013,3/6/2020,56,,
103148,3148,Current,"2,544.09",1/10/2001,3/6/2020,44,,
104903,4903,Current,"9,185.96",8/19/2016,3/4/2020,23,,
103618,3618,Current,"8,923.89",10/19/2011,3/4/2020,84,,
104202,4202,Current,"2,895.63",2/2/2020,3/3/2020,25,,
104178,4178,Current,"5,021.12",6/5/2018,3/3/2020,49,,
102873,2873,Current,"1,844.08",8/19/2010,3/3/2020,98,,
104758,4758,Current,"2,198.83",6/14/2002,3/3/2020,85,,
100478,478,Savings,"9,489.56",10/5/2004,3/1/2020,5,,
104267,4267,Savings,"7,446.18",1/30/2020,2/29/2020,99,,
101028,1028,Current,"5,314.75",2/25/2018,2/28/2020,20,,
100753,753,Current,"9,821.14",4/3/2013,2/28/2020,45,,
104813,4813,Current,"7,537.68",11/15/2012,2/28/2020,22,,
104888,4888,Savings,"6,665.34",1/15/2011,2/28/2020,12,,
103703,3703,Savings,"4,564.73",5/29/2010,2/28/2020,95,,
103443,3443,Current,"9,672.41",4/19/2007,2/28/2020,45,,
104403,4403,Savings,"5,613.35",4/12/2013,2/27/2020,6,,
102883,2883,Savings,"9,418.38",3/6/2002,2/27/2020,21,,
101108,1108,Current,"6,536.35",6/24/2011,2/26/2020,25,,
104313,4313,Current,"9,191.67",3/8/2011,2/26/2020,85,,
102708,2708,Savings,"6,210.47",4/9/2007,2/26/2020,49,,
103243,3243,Current,"1,514.11",3/25/2006,2/26/2020,42,,
103963,3963,Savings,"9,381.67",5/19/2002,2/26/2020,88,,
101668,1668,Current,"7,187.92",5/8/2002,2/26/2020,5,,
102997,2997,Current,"8,431.60",1/26/2020,2/25/2020,31,,
101438,1438,Current,940.84,8/7/2007,2/25/2020,57,,
100538,538,Savings,"7,969.26",8/28/2000,2/25/2020,45,,
104358,4358,Current,"7,368.38",7/1/2018,2/24/2020,59,,
101483,1483,Savings,"1,960.51",5/21/2010,2/24/2020,12,,
101481,1481,Savings,"4,726.31",1/24/2020,2/23/2020,9,,
100373,373,Savings,"6,764.00",8/11/2007,2/23/2020,34,,
101453,1453,Current,"1,214.21",12/13/2004,2/23/2020,87,,
102142,2142,Current,"6,237.81",1/21/2020,2/20/2020,12,,
100983,983,Savings,"9,600.03",1/7/2012,2/20/2020,56,,
102288,2288,Savings,"5,749.74",7/23/2016,2/19/2020,38,,
101498,1498,Savings,936.5,12/27/2006,2/19/2020,19,,
102856,2856,Current,"4,486.32",1/19/2020,2/18/2020,29,,
100128,128,Current,"6,797.33",1/23/2010,2/18/2020,15,,
102203,2203,Savings,"1,643.88",1/21/2005,2/18/2020,18,,
104028,4028,Current,"6,847.78",4/20/2012,2/17/2020,38,,
103483,3483,Current,"3,132.40",5/31/2001,2/17/2020,34,,
101688,1688,Current,"1,991.02",5/14/2017,2/16/2020,66,,
102418,2418,Current,"2,044.97",7/10/2005,2/16/2020,8,,
101443,1443,Current,"7,939.10",8/7/2003,2/16/2020,51,,
100848,848,Savings,"6,629.04",4/2/2005,2/15/2020,37,,
103902,3902,Savings,"5,842.94",1/15/2020,2/14/2020,90,,
100898,898,Savings,"9,690.45",2/18/2019,2/14/2020,87,,
102493,2493,Savings,"7,329.05",8/18/2015,2/14/2020,51,,
102828,2828,Savings,"4,381.22",1/2/2012,2/13/2020,86,,
104993,4993,Savings,"5,124.53",3/8/2002,2/13/2020,18,,
101047,1047,Current,"7,403.49",1/13/2020,2/12/2020,92,,
102468,2468,Savings,"8,633.79",5/15/2018,2/12/2020,58,,
104933,4933,Current,"3,947.36",7/12/2017,2/12/2020,52,,
101058,1058,Savings,"6,341.65",6/5/2017,2/12/2020,60,,
104043,4043,Current,"1,828.54",1/13/2011,2/12/2020,88,,
100766,766,Current,"9,357.91",1/11/2020,2/10/2020,29,,
102963,2963,Savings,"8,989.03",7/18/2011,2/10/2020,90,,
104063,4063,Savings,"7,689.26",10/28/2005,2/10/2020,98,,
102263,2263,Current,"2,392.15",3/23/2019,2/8/2020,90,,
102628,2628,Current,"8,787.72",12/30/2009,2/8/2020,45,,
100918,918,Current,495.34,6/17/2004,2/8/2020,48,,
102393,2393,Savings,"7,829.54",12/25/2011,2/7/2020,69,,
104808,4808,Savings,"9,230.88",7/2/2010,2/7/2020,87,,
104583,4583,Savings,"9,898.00",12/29/2008,2/7/2020,83,,
103898,3898,Current,"7,195.65",10/12/2001,2/7/2020,12,,
100197,197,Current,"4,636.08",1/7/2020,2/6/2020,35,,
103077,3077,Savings,"2,642.77",1/7/2020,2/6/2020,43,,
102498,2498,Savings,"9,572.91",10/24/2017,2/6/2020,98,,
103523,3523,Savings,"1,241.75",7/31/2009,2/6/2020,35,,
100958,958,Savings,"3,157.52",4/20/2008,2/6/2020,38,,
100823,823,Current,"6,586.82",10/2/2006,2/6/2020,33,,
104648,4648,Savings,"9,735.19",8/16/2001,2/6/2020,68,,
102353,2353,Savings,"8,715.64",7/17/2000,2/6/2020,66,,
101138,1138,Savings,"8,222.41",5/30/2004,2/5/2020,72,,
100698,698,Savings,"9,396.76",10/2/2001,2/5/2020,94,,
101268,1268,Savings,749.9,7/19/2005,2/4/2020,77,,
101803,1803,Savings,"3,017.56",5/29/2015,2/3/2020,57,,
104133,4133,Current,"6,867.83",8/21/2011,2/2/2020,78,,
102178,2178,Savings,"9,640.57",1/3/2005,2/2/2020,95,,
100878,878,Current,"5,960.93",2/15/2000,2/2/2020,51,,
101813,1813,Current,"6,900.72",2/3/2019,2/1/2020,98,,
102268,2268,Current,"1,270.36",2/7/2018,2/1/2020,95,,
104458,4458,Current,"8,236.66",6/10/2015,2/1/2020,92,,
103918,3918,Savings,"5,309.37",5/12/2008,2/1/2020,38,,
103348,3348,Current,"5,601.68",10/28/2005,2/1/2020,9,,
100148,148,Current,717.99,6/15/2019,1/30/2020,8,,
101208,1208,Savings,"7,771.06",6/5/2013,1/30/2020,19,,
100458,458,Current,"9,851.37",9/11/2007,1/30/2020,45,,
104108,4108,Savings,"3,547.66",5/17/2002,1/30/2020,20,,
101893,1893,Savings,"9,569.16",6/17/2016,1/29/2020,20,,
101828,1828,Current,"5,341.73",4/18/2008,1/29/2020,77,,
100133,133,Savings,"6,090.15",10/15/2012,1/28/2020,14,,
100443,443,Savings,"1,509.23",12/28/2009,1/28/2020,13,,
103333,3333,Savings,"7,521.38",8/22/2006,1/28/2020,89,,
101613,1613,Savings,"5,881.80",3/25/2013,1/27/2020,79,,
102098,2098,Current,"6,544.90",7/8/2005,1/26/2020,6,,
103708,3708,Current,"9,538.36",3/3/2015,1/25/2020,88,,
103118,3118,Savings,"3,602.66",12/13/2009,1/25/2020,39,,
101193,1193,Savings,"2,147.18",6/19/2005,1/25/2020,58,,
103446,3446,Current,"4,410.67",12/24/2019,1/23/2020,2,,
104338,4338,Savings,"7,915.65",4/22/2019,1/23/2020,25,,
103563,3563,Current,464.55,4/20/2008,1/23/2020,38,,
104433,4433,Savings,"1,880.97",12/4/2002,1/23/2020,13,,
100953,953,Savings,"1,913.07",1/31/2018,1/21/2020,58,,
100078,78,Savings,"5,607.93",10/15/2013,1/20/2020,27,,
100863,863,Savings,"6,603.06",5/24/2002,1/20/2020,77,,
101153,1153,Current,"2,169.50",10/31/2005,1/19/2020,80,,
104928,4928,Current,"1,352.22",11/9/2010,1/18/2020,15,,
101203,1203,Savings,"3,351.75",2/2/2006,1/18/2020,59,,
101913,1913,Savings,"9,918.32",7/18/2000,1/18/2020,37,,
100338,338,Savings,"9,045.63",5/30/2006,1/17/2020,16,,
103298,3298,Savings,"7,041.85",3/2/2003,1/17/2020,69,,
100577,577,Current,"6,155.20",12/17/2019,1/16/2020,9,,
104463,4463,Savings,"5,144.27",8/11/2006,1/16/2020,24,,
100318,318,Savings,"3,954.84",7/17/2017,1/15/2020,53,,
102058,2058,Savings,"3,961.88",11/2/2013,1/15/2020,94,,
101083,1083,Savings,"1,457.07",10/5/2012,1/15/2020,97,,
104963,4963,Savings,"9,608.86",10/14/2010,1/15/2020,92,,
100483,483,Savings,"7,352.06",7/9/2001,1/15/2020,57,,
100258,258,Current,"3,163.42",7/25/2000,1/15/2020,23,,
102843,2843,Savings,"4,212.43",4/11/2017,1/14/2020,40,,
103043,3043,Savings,"2,219.26",11/17/2006,1/14/2020,52,,
101516,1516,Savings,"5,789.64",12/14/2019,1/13/2020,67,,
103308,3308,Current,112.71,11/5/2007,1/13/2020,90,,
100558,558,Current,"9,294.57",9/19/2006,1/13/2020,73,,
102448,2448,Current,"8,922.10",9/13/2005,1/13/2020,48,,
102521,2521,Current,"1,873.49",12/13/2019,1/12/2020,77,,
102433,2433,Current,"4,184.18",12/29/2014,1/11/2020,91,,
101633,1633,Current,"7,720.23",7/12/2004,1/11/2020,71,,
103803,3803,Current,192.34,11/18/2004,1/10/2020,54,,
104323,4323,Savings,639.86,1/3/2010,1/9/2020,66,,
101878,1878,Savings,"5,089.32",4/7/2010,1/8/2020,33,,
101228,1228,Savings,"9,778.23",10/14/2004,1/8/2020,49,,
100438,438,Savings,"1,018.04",4/10/2000,1/8/2020,11,,
104991,4991,Current,"7,648.85",12/8/2019,1/7/2020,96,,
100728,728,Current,"7,227.34",12/22/2018,1/7/2020,52,,
100553,553,Current,"4,971.23",1/24/2018,1/7/2020,64,,
103108,3108,Current,"4,148.89",4/17/2004,1/7/2020,22,,
101306,1306,Current,"3,349.81",12/7/2019,1/6/2020,76,,
101827,1827,Savings,"6,171.49",12/7/2019,1/6/2020,58,,
101708,1708,Savings,"1,010.42",8/4/2012,1/6/2020,22,,
102598,2598,Savings,"2,729.99",9/3/2001,1/6/2020,15,,
103533,3533,Savings,"9,073.48",8/4/2007,1/5/2020,14,,
103968,3968,Current,"2,708.58",8/5/2003,1/5/2020,62,,
100843,843,Savings,"9,423.44",3/27/2019,1/4/2020,92,,
103013,3013,Current,365.19,2/22/2017,1/4/2020,9,,
100118,118,Savings,933.49,1/13/2014,1/4/2020,94,,
103693,3693,Savings,"3,523.95",7/2/2009,1/4/2020,35,,
103573,3573,Savings,"6,759.48",12/13/2003,1/4/2020,10,,
104398,4398,Savings,"8,707.88",5/6/2007,1/3/2020,23,,
102538,2538,Current,"4,662.60",4/4/2006,1/3/2020,43,,
101583,1583,Current,"9,490.69",1/12/2016,1/2/2020,16,,
100678,678,Current,"7,212.68",3/24/2015,1/2/2020,30,,
104633,4633,Savings,"4,531.87",9/3/2012,1/2/2020,1,,
103873,3873,Current,"7,326.93",9/5/2011,1/2/2020,36,,
104248,4248,Current,"2,612.86",1/12/2005,1/2/2020,48,,
100003,3,Current,"8,277.88",7/19/2015,1/1/2020,82,,
100428,428,Savings,"8,489.71",5/4/2013,1/1/2020,33,,
101548,1548,Current,"3,718.29",1/15/2006,1/1/2020,56,,
103768,3768,Current,"6,069.64",4/28/2003,1/1/2020,95,,
100743,743,Current,"4,466.65",5/8/2001,1/1/2020,13,,
103651,3651,Savings,"9,396.40",12/1/2019,12/31/2019,21,,
100997,997,Current,"2,091.67",2/25/2015,12/31/2019,2,,
101362,1362,Savings,"8,740.50",2/2/2015,12/31/2019,70,,
100027,27,Savings,"5,361.52",7/27/2006,12/31/2019,78,,
102237,2237,Current,"3,834.02",9/29/2005,12/31/2019,43,,
101022,1022,Savings,"7,357.18",9/30/2004,12/31/2019,34,,
104207,4207,Savings,"5,512.78",10/28/2017,12/30/2019,66,,
102867,2867,Savings,"1,983.50",5/13/2003,12/30/2019,39,,
102692,2692,Current,"6,108.34",6/20/2017,12/29/2019,37,,
102752,2752,Current,"1,404.24",8/20/2016,12/29/2019,19,,
104312,4312,Savings,"7,444.22",11/8/2010,12/27/2019,36,,
100977,977,Savings,"4,931.48",3/2/2007,12/27/2019,74,,
102472,2472,Current,"7,023.34",5/24/2010,12/26/2019,57,,
100297,297,Savings,"3,585.37",8/14/2008,12/26/2019,2,,
101667,1667,Savings,"6,158.24",8/30/2015,12/25/2019,42,,
104652,4652,Savings,"9,549.83",4/6/2009,12/25/2019,74,,
104627,4627,Savings,"7,430.54",2/27/2006,12/25/2019,34,,
100047,47,Current,539.4,12/11/2005,12/25/2019,1,,
101422,1422,Savings,"9,493.93",2/17/2003,12/25/2019,87,,
103387,3387,Current,"5,827.25",9/10/2005,12/24/2019,58,,
101577,1577,Savings,"3,074.71",2/9/2004,12/24/2019,49,,
104467,4467,Savings,"1,693.66",10/17/2017,12/23/2019,89,,
103482,3482,Savings,"4,715.65",2/5/2016,12/23/2019,8,,
103147,3147,Current,"9,790.01",11/22/2019,12/22/2019,97,,
103407,3407,Savings,416.17,11/28/2010,12/22/2019,39,,
100072,72,Savings,"8,860.06",12/25/2002,12/22/2019,75,,
103477,3477,Savings,"2,800.06",3/24/2007,12/20/2019,69,,
101262,1262,Current,"7,131.59",7/20/2005,12/20/2019,15,,
100312,312,Savings,"6,764.97",5/28/2005,12/20/2019,35,,
104022,4022,Current,"4,614.01",3/16/2003,12/20/2019,47,,
102977,2977,Savings,"5,976.05",3/3/2006,12/19/2019,65,,
102607,2607,Savings,"5,169.12",5/5/2012,12/18/2019,28,,
100017,17,Current,728.8,7/7/2006,12/18/2019,96,,
103807,3807,Savings,"1,210.49",10/15/2000,12/18/2019,1,,
101752,1752,Savings,"6,060.46",5/1/2010,12/17/2019,49,,
100797,797,Savings,"5,662.98",10/1/2007,12/17/2019,86,,
101746,1746,Savings,"6,452.36",11/16/2019,12/16/2019,43,,
102787,2787,Current,"1,259.85",1/19/2019,12/16/2019,67,,
104302,4302,Current,"2,960.05",8/3/2016,12/16/2019,92,,
102722,2722,Current,"6,845.57",9/11/2013,12/15/2019,46,,
103637,3637,Savings,"5,415.54",3/3/2005,12/15/2019,49,,
101837,1837,Savings,"8,450.29",10/31/2001,12/15/2019,81,,
101046,1046,Savings,"1,088.77",11/14/2019,12/14/2019,66,,
101632,1632,Savings,"1,996.11",5/6/2015,12/14/2019,67,,
100087,87,Savings,"3,831.12",4/12/2013,12/14/2019,90,4/17/2020,
100497,497,Current,"5,688.74",7/31/2009,12/14/2019,34,4/18/2020,
101942,1942,Savings,"6,856.25",3/15/2017,12/13/2019,65,4/19/2020,
103032,3032,Savings,"9,752.97",6/1/2008,12/13/2019,69,4/20/2020,
104567,4567,Current,"8,395.42",11/28/2007,12/13/2019,90,3/21/2020,
100842,842,Savings,"7,724.25",12/2/2006,12/13/2019,56,3/22/2020,
104637,4637,Savings,"6,028.52",11/14/2006,12/13/2019,32,3/23/2020,
100157,157,Current,"1,437.76",5/27/2011,12/12/2019,10,3/24/2020,
101807,1807,Current,387.95,1/23/2019,12/10/2019,6,3/25/2020,
103647,3647,Savings,"8,294.17",8/2/2009,12/10/2019,29,3/26/2020,
100162,162,Current,"7,582.20",6/28/2000,12/10/2019,24,3/27/2020,
101432,1432,Savings,672.79,1/26/2015,12/9/2019,49,,
103672,3672,Current,"2,922.14",7/4/2011,12/9/2019,22,,
104262,4262,Savings,830.26,5/9/2019,12/8/2019,92,,
104327,4327,Savings,"7,765.24",4/27/2012,12/8/2019,28,,
100597,597,Savings,"3,304.94",2/15/2007,12/8/2019,17,,
101842,1842,Current,"8,228.72",4/30/2006,12/8/2019,22,,
101417,1417,Savings,"8,125.92",9/28/2016,12/7/2019,33,,
100412,412,Savings,"6,995.31",1/28/2000,12/7/2019,92,,
102552,2552,Savings,"4,191.86",5/24/2016,12/6/2019,38,,
104702,4702,Current,"9,078.07",5/12/2015,12/6/2019,76,,
101072,1072,Current,"4,775.13",9/29/2006,12/6/2019,82,,
103737,3737,Savings,"8,685.69",7/27/2003,12/6/2019,90,,
100667,667,Current,"7,944.26",7/16/2000,12/6/2019,97,,
104257,4257,Savings,"2,413.89",8/13/2010,12/5/2019,78,,
101792,1792,Current,"9,095.63",12/9/2007,12/5/2019,64,,
102407,2407,Current,"1,378.29",7/26/2002,12/5/2019,33,,
100472,472,Current,"5,441.09",5/26/2002,12/5/2019,25,12/15/2023,
101897,1897,Savings,"8,560.72",11/4/2019,12/4/2019,23,,
103467,3467,Savings,"9,276.59",6/6/2015,12/4/2019,51,,
101077,1077,Savings,"7,990.23",8/16/2010,12/4/2019,6,,
103287,3287,Current,"5,382.27",9/28/2018,12/3/2019,33,,
103567,3567,Savings,457.13,2/5/2014,12/3/2019,94,,
101167,1167,Current,"5,218.42",12/25/2013,12/3/2019,30,,
101517,1517,Current,"8,014.72",9/6/2013,12/3/2019,19,,
104317,4317,Current,"2,042.09",10/15/2012,12/3/2019,69,,
101142,1142,Savings,"1,624.82",6/19/2014,12/2/2019,76,,
103927,3927,Savings,"8,241.17",1/20/2004,12/2/2019,96,,
104817,4817,Current,"2,878.30",5/31/2018,12/1/2019,5,,
100632,632,Savings,"3,604.34",7/4/2017,11/30/2019,47,,
101337,1337,Savings,"8,799.60",6/10/2014,11/30/2019,19,,
102727,2727,Current,"9,665.22",1/25/2008,11/30/2019,31,,
104617,4617,Current,"9,785.43",3/3/2012,11/28/2019,63,,
103611,3611,Savings,772.35,10/28/2019,11/27/2019,30,,
100042,42,Current,"3,713.26",10/29/2015,11/27/2019,91,,
100317,317,Current,"8,134.97",12/15/2013,11/27/2019,95,,
103317,3317,Current,"6,401.26",11/8/2013,11/27/2019,21,,
104816,4816,Savings,"2,464.31",10/27/2019,11/26/2019,20,,
103577,3577,Savings,"7,552.25",7/24/2007,11/26/2019,9,,
101802,1802,Savings,"1,861.96",5/28/2005,11/26/2019,26,,
104987,4987,Savings,"3,115.28",2/18/2005,11/26/2019,48,,
101137,1137,Savings,703.17,6/22/2004,11/26/2019,91,,
104762,4762,Current,701.21,7/11/2002,11/26/2019,47,,
102892,2892,Savings,"5,968.10",3/2/2000,11/26/2019,40,,
103977,3977,Savings,"4,704.94",6/14/2011,11/24/2019,58,,
104272,4272,Savings,"2,469.40",2/27/2015,11/23/2019,82,,
101937,1937,Savings,"3,858.62",1/17/2014,11/23/2019,95,,
101627,1627,Current,"6,594.85",12/21/2010,11/23/2019,11,,
104087,4087,Current,"7,932.30",10/30/2007,11/21/2019,28,,
102901,2901,Savings,"4,018.56",10/21/2019,11/20/2019,33,,
104041,4041,Savings,"8,114.56",10/21/2019,11/20/2019,4,,
103502,3502,Current,"3,362.94",6/5/2009,11/20/2019,56,,
101267,1267,Current,"6,310.67",3/2/2006,11/20/2019,63,,
104607,4607,Current,571.36,1/12/2003,11/20/2019,44,,
102332,2332,Savings,"1,546.95",10/20/2019,11/19/2019,29,,
104382,4382,Savings,808.54,10/17/2017,11/19/2019,27,,
101177,1177,Savings,"7,908.61",7/18/2010,11/18/2019,22,,
102612,2612,Savings,"5,199.19",8/16/2004,11/18/2019,32,,
104942,4942,Savings,"1,539.96",9/29/2002,11/18/2019,51,,
100927,927,Savings,"5,776.88",6/23/2001,11/18/2019,98,,
103022,3022,Current,"3,780.68",10/18/2019,11/17/2019,56,,
100942,942,Current,"2,441.99",7/12/2001,11/17/2019,62,,
104117,4117,Current,"4,878.25",3/17/2005,11/15/2019,48,,
103352,3352,Current,"6,162.35",7/12/2019,11/14/2019,92,,
102307,2307,Current,"1,145.23",12/12/2015,11/14/2019,47,,
103227,3227,Savings,"3,099.65",11/4/2011,11/14/2019,26,,
104862,4862,Savings,"1,576.74",4/2/2018,11/13/2019,7,,
104907,4907,Current,"4,570.86",2/26/2004,11/13/2019,92,,
101052,1052,Savings,"5,500.28",7/4/2003,11/13/2019,91,,
104742,4742,Savings,"5,031.29",9/26/2001,11/13/2019,88,,
103967,3967,Savings,"2,975.79",4/8/2000,11/13/2019,52,,
102912,2912,Current,"4,966.16",10/29/2001,11/12/2019,5,,
100112,112,Current,"1,218.61",9/22/2014,11/11/2019,78,,
100462,462,Current,"2,556.97",8/18/2007,11/11/2019,75,,
100722,722,Current,"3,963.04",10/2/2013,11/10/2019,40,,
100452,452,Current,"8,564.22",8/29/2003,11/10/2019,28,,
102322,2322,Current,"2,243.69",11/14/2018,11/9/2019,78,,
104687,4687,Current,"1,804.47",4/15/2018,11/9/2019,18,,
101282,1282,Current,"2,822.74",2/17/2017,11/9/2019,24,,
104132,4132,Current,"1,355.41",9/25/2012,11/9/2019,38,,
100447,447,Current,"2,675.84",11/14/2011,11/9/2019,94,,
103037,3037,Savings,"6,121.21",1/31/2009,11/9/2019,17,,
101172,1172,Savings,"8,672.77",7/9/2001,11/9/2019,53,,
102207,2207,Savings,"1,152.28",8/13/2017,11/8/2019,95,,
104402,4402,Savings,790.37,9/7/2007,11/8/2019,78,,
102832,2832,Current,"4,178.23",1/27/2003,11/7/2019,64,,
103047,3047,Current,"1,998.85",7/5/2019,11/5/2019,49,,
104112,4112,Current,"4,415.02",6/23/2012,11/5/2019,94,,
102862,2862,Savings,"1,790.69",1/16/2017,11/4/2019,74,,
103277,3277,Current,"3,437.49",9/22/2006,11/4/2019,83,,
102187,2187,Current,"9,598.62",5/16/2004,11/4/2019,16,,
100832,832,Current,"6,839.83",6/12/2002,11/4/2019,90,,
101987,1987,Savings,"5,964.17",2/4/2000,11/4/2019,61,,
101662,1662,Current,"6,499.49",1/29/2015,11/3/2019,95,,
103697,3697,Current,"3,972.28",8/11/2014,11/3/2019,56,,
104167,4167,Current,"7,090.84",10/2/2016,11/2/2019,25,,
102617,2617,Current,"8,406.66",3/25/2011,11/2/2019,65,,
104631,4631,Savings,"2,150.97",10/2/2019,11/1/2019,29,,
103462,3462,Savings,"2,660.55",8/16/2009,11/1/2019,9,,
100732,732,Savings,693.82,10/2/2007,11/1/2019,5,,
102702,2702,Savings,"3,038.45",2/23/2015,10/31/2019,39,,
102272,2272,Current,"5,642.60",1/30/2018,10/30/2019,74,,
102422,2422,Current,"4,489.60",11/23/2017,10/30/2019,49,,
101127,1127,Savings,"3,940.46",5/23/2008,10/30/2019,57,,
103527,3527,Current,"9,906.56",9/28/2014,10/29/2019,24,,
101377,1377,Current,"3,113.55",8/3/2014,10/29/2019,44,,
101702,1702,Savings,"7,053.84",2/4/2014,10/29/2019,41,,
102362,2362,Current,846.43,9/16/2013,10/29/2019,47,,
100286,286,Current,"1,244.98",9/28/2019,10/28/2019,3,,
101732,1732,Savings,"5,810.25",9/14/2009,10/28/2019,27,,
103892,3892,Current,"8,057.83",11/5/2003,10/28/2019,51,,
100787,787,Current,"6,835.60",9/1/2005,10/27/2019,14,,
104662,4662,Current,"2,846.56",4/3/2000,10/27/2019,75,,
104342,4342,Current,"5,906.64",4/12/2009,10/26/2019,18,,
104722,4722,Current,"7,335.36",7/27/2017,10/25/2019,8,,
101272,1272,Current,"5,328.09",3/18/2013,10/25/2019,40,,
101592,1592,Savings,"2,183.45",6/7/2004,10/25/2019,37,,
101476,1476,Current,"2,883.41",9/24/2019,10/24/2019,96,,
100747,747,Current,"8,673.04",3/14/2018,10/24/2019,35,,
103507,3507,Current,"9,477.61",10/11/2008,10/23/2019,59,,
