CustomerID,AccountNumber,TransactionID,TransactionDate,TransactionType,TransactionAmount,BranchID,CardID,CardType,CreditLimit,PaymentDueDate,LastPaymentDate,ResolutionStatus,ResolutionDate
2972,102972,2972,4/12/2023,Withdrawal,2583.96,31,2972,AMEX,3213.76,2/21/2023,5/17/2023,Resolved,11/15/2023
2973,102973,2973,5/31/2023,Transfer,1213.26,50,2973,AMEX,2458.31,8/10/2023,2/23/2023,Resolved,2/15/2023
2974,102974,2974,11/21/2023,Withdrawal,1272.86,8,2974,Visa,2607.95,12/31/2023,8/1/2023,Pending,2/8/2023
2975,102975,2975,6/29/2023,Deposit,1817.71,87,2975,MasterCard,9593.71,7/1/2023,7/25/2023,Pending,5/26/2023
2976,102976,2976,6/27/2023,Transfer,3756.12,15,2976,AMEX,4462.84,1/18/2023,4/13/2023,Resolved,8/10/2023
2977,102977,2977,8/1/2023,Transfer,4081.86,65,2977,Visa,1358.20,5/2/2023,1/21/2023,Resolved,6/10/2023
2978,102978,2978,2/2/2023,Transfer,968.45,10,2978,AMEX,3964.10,3/29/2023,12/14/2023,Resolved,11/22/2023
2979,102979,2979,1/9/2023,Transfer,4088.88,41,2979,MasterCard,1437.98,7/9/2023,10/18/2023,Pending,6/14/2023
2980,102980,2980,12/17/2023,Deposit,1661.38,88,2980,Visa,9833.69,11/19/2023,6/16/2023,Resolved,11/20/2023
2981,102981,2981,9/21/2023,Transfer,1009.47,79,2981,Visa,6985.55,3/15/2023,6/17/2023,Pending,6/14/2023
2982,102982,2982,7/22/2023,Transfer,981.97,48,2982,Visa,5611.08,7/18/2023,6/24/2023,Resolved,4/23/2023
2983,102983,2983,9/20/2023,Withdrawal,2322.52,21,2983,AMEX,2013.06,10/7/2023,10/6/2023,Pending,4/7/2023
2984,102984,2984,5/29/2023,Transfer,3837.98,86,2984,Visa,3397.35,5/31/2023,12/22/2023,Resolved,12/24/2023
2985,102985,2985,4/2/2023,Withdrawal,2857.87,24,2985,Visa,7936.78,6/1/2023,6/13/2023,Pending,9/12/2023
2986,102986,2986,2/22/2023,Withdrawal,2328.59,74,2986,Visa,9117.38,1/31/2023,11/27/2023,Resolved,6/11/2023
2987,102987,2987,1/15/2023,Withdrawal,99.90,23,2987,Visa,8384.18,2/25/2023,9/14/2023,Resolved,3/15/2023
2988,102988,2988,2/21/2023,Deposit,2822.17,80,2988,Visa,7017.78,5/26/2023,9/26/2023,Pending,11/15/2023
2989,102989,2989,7/19/2023,Transfer,3376.78,69,2989,AMEX,5885.29,11/25/2023,4/10/2023,Resolved,3/19/2023
2990,102990,2990,2/6/2023,Transfer,499.38,33,2990,MasterCard,5182.00,2/5/2023,1/23/2023,Resolved,11/30/2023
2991,102991,2991,12/13/2023,Withdrawal,4781.32,36,2991,MasterCard,2416.29,5/30/2023,3/17/2023,Resolved,9/9/2023
2992,102992,2992,3/20/2023,Transfer,466.79,25,2992,MasterCard,2064.30,3/20/2023,8/31/2023,Pending,7/18/2023
2993,102993,2993,11/13/2023,Withdrawal,3456.48,58,2993,Visa,8267.49,3/28/2023,1/6/2023,Pending,7/27/2023
2994,102994,2994,5/30/2023,Transfer,2627.53,90,2994,AMEX,8105.66,8/13/2023,5/22/2023,Resolved,5/1/2023
2995,102995,2995,2/5/2023,Withdrawal,4422.10,66,2995,MasterCard,1160.61,7/26/2023,3/27/2023,Pending,7/16/2023
2996,102996,2996,4/4/2023,Withdrawal,2076.33,98,2996,AMEX,5681.20,11/8/2023,3/1/2023,Resolved,1/28/2023
2997,102997,2997,12/19/2023,Withdrawal,2547.63,31,2997,Visa,2364.00,8/23/2023,2/23/2023,Pending,10/23/2023
2998,102998,2998,7/10/2023,Deposit,2769.09,44,2998,Visa,7902.04,8/13/2023,2/6/2023,Pending,7/5/2023
2999,102999,2999,6/15/2023,Withdrawal,4375.49,63,2999,AMEX,2652.98,2/27/2023,3/11/2023,Resolved,5/15/2023
3000,103000,3000,2/9/2023,Deposit,4000.24,45,3000,Visa,5613.42,7/25/2023,6/29/2023,Pending,2/17/2023
3001,103001,3001,3/5/2023,Deposit,1407.75,83,3001,MasterCard,7058.32,5/23/2023,6/17/2023,Resolved,6/29/2023
3002,103002,3002,7/3/2023,Withdrawal,4776.73,82,3002,AMEX,4513.87,2/18/2023,10/22/2023,Resolved,11/11/2023
3003,103003,3003,9/27/2023,Deposit,3767.82,50,3003,MasterCard,7041.23,3/7/2023,2/3/2023,Resolved,9/27/2023
3004,103004,3004,5/10/2023,Transfer,70.10,67,3004,MasterCard,9226.74,12/4/2023,3/26/2023,Pending,12/3/2023
3005,103005,3005,8/27/2023,Deposit,926.89,71,3005,Visa,7477.86,5/30/2023,10/12/2023,Pending,7/6/2023
3006,103006,3006,10/2/2023,Deposit,4280.47,87,3006,MasterCard,3904.16,7/18/2023,6/11/2023,Pending,6/23/2023
3007,103007,3007,3/19/2023,Deposit,3232.86,1,3007,MasterCard,4169.10,5/9/2023,8/6/2023,Pending,6/28/2023
3008,103008,3008,11/23/2023,Deposit,1298.06,71,3008,Visa,4011.22,5/10/2023,2/10/2023,Pending,12/27/2023
3009,103009,3009,5/5/2023,Withdrawal,865.40,86,3009,AMEX,5321.72,3/28/2023,1/27/2023,Pending,1/2/2023
3010,103010,3010,1/9/2023,Transfer,742.29,67,3010,Visa,1812.47,8/9/2023,8/18/2023,Pending,6/12/2023
3011,103011,3011,10/16/2023,Transfer,1597.35,83,3011,MasterCard,1183.01,8/28/2023,7/24/2023,Resolved,12/15/2023
3012,103012,3012,5/7/2023,Deposit,4493.66,94,3012,Visa,3790.30,8/14/2023,3/2/2023,Resolved,12/13/2023
3013,103013,3013,8/4/2023,Transfer,1766.71,9,3013,AMEX,8354.09,4/19/2023,3/29/2023,Resolved,2/7/2023
3014,103014,3014,4/26/2023,Withdrawal,3306.90,99,3014,MasterCard,8816.50,1/28/2023,1/18/2023,Resolved,6/3/2023
3015,103015,3015,11/13/2023,Deposit,566.71,35,3015,Visa,7732.55,1/19/2023,3/17/2023,Resolved,7/18/2023
3016,103016,3016,4/16/2023,Deposit,2661.68,13,3016,Visa,2659.76,9/7/2023,3/6/2023,Resolved,10/3/2023
3017,103017,3017,8/1/2023,Deposit,1720.94,26,3017,Visa,5443.54,10/30/2023,4/12/2023,Resolved,4/11/2023
3018,103018,3018,2/13/2023,Transfer,811.00,45,3018,Visa,5567.68,2/15/2023,3/19/2023,Resolved,8/23/2023
3019,103019,3019,3/6/2023,Deposit,3990.92,51,3019,Visa,2725.08,4/29/2023,7/1/2023,Pending,6/11/2023
3020,103020,3020,3/26/2023,Deposit,4079.54,92,3020,AMEX,4299.33,1/4/2023,7/20/2023,Pending,4/24/2023
3021,103021,3021,2/26/2023,Transfer,1538.29,25,3021,Visa,3650.00,9/28/2023,8/23/2023,Pending,6/22/2023
3022,103022,3022,8/20/2023,Withdrawal,3272.29,56,3022,Visa,3277.49,11/4/2023,9/29/2023,Pending,5/1/2023
3023,103023,3023,10/7/2023,Transfer,1976.42,39,3023,Visa,4655.91,8/9/2023,11/11/2023,Resolved,6/29/2023
3024,103024,3024,4/12/2023,Withdrawal,231.94,3,3024,AMEX,3863.54,11/19/2023,6/15/2023,Pending,1/17/2023
3025,103025,3025,6/21/2023,Withdrawal,2144.61,75,3025,MasterCard,9356.46,3/9/2023,11/28/2023,Resolved,1/16/2023
3026,103026,3026,4/15/2023,Withdrawal,2883.55,94,3026,AMEX,6668.52,3/10/2023,5/14/2023,Resolved,8/28/2023
3027,103027,3027,1/6/2023,Deposit,1502.19,53,3027,MasterCard,6230.05,8/17/2023,5/19/2023,Resolved,10/30/2023
3028,103028,3028,2/3/2023,Withdrawal,4744.99,33,3028,MasterCard,4760.44,7/24/2023,3/26/2023,Pending,1/2/2023
3029,103029,3029,1/27/2023,Deposit,2794.64,62,3029,AMEX,5093.02,3/17/2023,1/19/2023,Resolved,5/1/2023
3030,103030,3030,1/18/2023,Transfer,1863.63,98,3030,Visa,5055.79,7/2/2023,6/12/2023,Pending,1/24/2023
3031,103031,3031,1/5/2023,Withdrawal,3677.75,67,3031,AMEX,1157.68,11/15/2023,1/6/2023,Pending,12/13/2023
3032,103032,3032,4/28/2023,Deposit,1711.19,69,3032,Visa,9621.65,4/6/2023,3/27/2023,Pending,8/5/2023
3033,103033,3033,4/6/2023,Deposit,133.28,95,3033,MasterCard,7444.61,2/1/2023,11/16/2023,Pending,3/9/2023
3034,103034,3034,8/1/2023,Withdrawal,51.22,4,3034,MasterCard,5925.78,3/7/2023,3/29/2023,Resolved,1/10/2023
3035,103035,3035,9/12/2023,Withdrawal,1516.83,72,3035,MasterCard,3128.56,12/2/2023,5/2/2023,Pending,10/5/2023
3036,103036,3036,2/13/2023,Withdrawal,788.36,59,3036,Visa,1038.97,1/25/2023,8/3/2023,Resolved,12/4/2023
3037,103037,3037,12/20/2023,Deposit,1768.79,17,3037,MasterCard,3505.14,7/14/2023,10/11/2023,Resolved,12/28/2023
3038,103038,3038,4/3/2023,Deposit,3850.61,22,3038,MasterCard,8040.27,3/11/2023,7/30/2023,Pending,11/6/2023
3039,103039,3039,9/4/2023,Withdrawal,1552.16,38,3039,MasterCard,9741.14,2/15/2023,10/28/2023,Pending,10/12/2023
3040,103040,3040,9/18/2023,Transfer,2802.64,88,3040,MasterCard,7839.13,12/11/2023,8/1/2023,Pending,10/3/2023
3041,103041,3041,11/13/2023,Deposit,4599.03,31,3041,Visa,4884.40,4/2/2023,1/25/2023,Resolved,12/19/2023
3042,103042,3042,9/8/2023,Deposit,3494.48,49,3042,MasterCard,8627.99,9/17/2023,9/18/2023,Pending,6/20/2023
3043,103043,3043,8/30/2023,Transfer,2813.17,52,3043,Visa,9963.40,8/10/2023,2/9/2023,Pending,7/9/2023
3044,103044,3044,12/14/2023,Transfer,4336.61,89,3044,Visa,3772.18,6/24/2023,7/9/2023,Pending,5/8/2023
3045,103045,3045,5/14/2023,Transfer,1659.91,38,3045,Visa,4687.81,7/19/2023,6/28/2023,Resolved,3/22/2023
3046,103046,3046,3/16/2023,Deposit,997.25,96,3046,AMEX,4885.48,12/30/2023,12/9/2023,Pending,6/14/2023
3047,103047,3047,10/22/2023,Transfer,3738.38,49,3047,AMEX,4451.84,7/10/2023,9/16/2023,Resolved,8/23/2023
3048,103048,3048,8/28/2023,Transfer,303.38,90,3048,MasterCard,6793.88,10/29/2023,4/14/2023,Resolved,3/30/2023
3049,103049,3049,5/16/2023,Deposit,2126.67,27,3049,MasterCard,8846.40,11/2/2023,7/23/2023,Resolved,3/10/2023
3050,103050,3050,8/15/2023,Deposit,1442.51,23,3050,AMEX,8793.72,2/26/2023,6/13/2023,Pending,12/28/2023
3051,103051,3051,3/25/2023,Deposit,4856.91,84,3051,Visa,1929.59,6/22/2023,1/19/2023,Pending,3/17/2023
3052,103052,3052,9/3/2023,Transfer,1891.71,27,3052,Visa,1264.32,8/29/2023,4/3/2023,Pending,1/17/2023
3053,103053,3053,8/31/2023,Withdrawal,3320.51,81,3053,MasterCard,4921.80,12/19/2023,3/19/2023,Pending,5/5/2023
3054,103054,3054,3/27/2023,Withdrawal,1349.74,14,3054,Visa,2290.86,9/29/2023,12/11/2023,Pending,6/30/2023
3055,103055,3055,4/22/2023,Deposit,4916.03,3,3055,Visa,1628.88,2/8/2023,12/23/2023,Pending,4/2/2023
3056,103056,3056,3/10/2023,Transfer,910.15,27,3056,MasterCard,1969.16,5/16/2023,5/15/2023,Resolved,3/24/2023
3057,103057,3057,12/28/2023,Transfer,4534.45,62,3057,MasterCard,6713.68,2/15/2023,7/16/2023,Pending,1/17/2023
3058,103058,3058,10/13/2023,Transfer,2232.40,14,3058,MasterCard,4153.63,11/16/2023,5/29/2023,Resolved,9/27/2023
3059,103059,3059,5/31/2023,Deposit,2142.10,92,3059,MasterCard,6682.95,11/4/2023,8/4/2023,Pending,2/4/2023
3060,103060,3060,6/25/2023,Withdrawal,3509.47,44,3060,MasterCard,1416.66,9/8/2023,2/17/2023,Resolved,3/14/2023
3061,103061,3061,7/17/2023,Transfer,475.65,25,3061,AMEX,9395.68,7/29/2023,11/10/2023,Pending,8/22/2023
3062,103062,3062,2/11/2023,Withdrawal,2737.99,61,3062,MasterCard,9702.68,1/29/2023,5/12/2023,Resolved,6/10/2023
3063,103063,3063,1/29/2023,Withdrawal,1107.65,75,3063,MasterCard,9409.21,2/20/2023,8/27/2023,Resolved,8/15/2023
3064,103064,3064,3/26/2023,Transfer,794.04,52,3064,MasterCard,3134.34,1/14/2023,11/27/2023,Pending,1/7/2023
3065,103065,3065,11/23/2023,Deposit,4388.60,12,3065,MasterCard,8740.71,8/29/2023,9/25/2023,Pending,1/25/2023
3066,103066,3066,8/17/2023,Withdrawal,4986.46,97,3066,Visa,4494.00,1/11/2023,12/10/2023,Resolved,3/12/2023
3067,103067,3067,6/22/2023,Withdrawal,4856.27,84,3067,AMEX,7283.67,7/3/2023,6/16/2023,Resolved,2/17/2023
3068,103068,3068,2/10/2023,Withdrawal,4107.59,34,3068,Visa,2699.37,2/19/2023,6/20/2023,Pending,10/7/2023
3069,103069,3069,7/20/2023,Withdrawal,4600.65,23,3069,AMEX,4791.97,10/28/2023,1/2/2023,Resolved,12/22/2023
3070,103070,3070,11/15/2023,Withdrawal,4621.82,19,3070,MasterCard,9051.46,7/20/2023,1/22/2023,Pending,9/6/2023
3071,103071,3071,4/10/2023,Transfer,890.04,1,3071,Visa,5118.39,8/19/2023,10/6/2023,Pending,5/18/2023
3072,103072,3072,12/17/2023,Deposit,437.64,74,3072,AMEX,9374.38,3/6/2023,6/18/2023,Pending,7/8/2023
3073,103073,3073,8/8/2023,Withdrawal,642.66,65,3073,Visa,4214.38,2/3/2023,3/2/2023,Resolved,11/24/2023
3074,103074,3074,5/27/2023,Deposit,821.40,5,3074,AMEX,6353.60,1/30/2023,8/9/2023,Resolved,2/21/2023
3075,103075,3075,3/6/2023,Deposit,4114.01,57,3075,AMEX,4977.06,10/4/2023,6/1/2023,Resolved,2/3/2023
3076,103076,3076,4/3/2023,Transfer,4706.96,22,3076,AMEX,2164.64,7/22/2023,5/31/2023,Pending,7/17/2023
3077,103077,3077,7/21/2023,Deposit,1765.68,43,3077,Visa,5314.88,1/3/2023,6/13/2023,Pending,10/15/2023
3078,103078,3078,10/19/2023,Deposit,181.47,2,3078,Visa,4240.60,8/20/2023,11/1/2023,Resolved,8/2/2023
3079,103079,3079,7/29/2023,Deposit,1544.33,73,3079,Visa,2769.30,8/23/2023,10/28/2023,Pending,6/9/2023
3080,103080,3080,8/8/2023,Deposit,3533.63,7,3080,Visa,4812.84,2/1/2023,1/1/2023,Resolved,7/29/2023
3081,103081,3081,10/27/2023,Withdrawal,4715.10,21,3081,MasterCard,3550.28,9/13/2023,1/3/2023,Resolved,2/23/2023
3082,103082,3082,9/20/2023,Transfer,2253.97,71,3082,MasterCard,3317.62,7/4/2023,11/2/2023,Pending,1/8/2023
3083,103083,3083,2/7/2023,Transfer,1686.98,59,3083,MasterCard,8729.61,7/15/2023,6/26/2023,Pending,12/6/2023
3084,103084,3084,4/15/2023,Transfer,3269.58,9,3084,Visa,7901.60,11/9/2023,5/27/2023,Pending,7/25/2023
3085,103085,3085,9/8/2023,Deposit,1063.52,40,3085,MasterCard,7091.96,2/19/2023,11/20/2023,Resolved,10/4/2023
3086,103086,3086,9/11/2023,Deposit,3831.41,73,3086,MasterCard,4281.74,5/23/2023,3/27/2023,Resolved,7/19/2023
3087,103087,3087,10/5/2023,Withdrawal,2076.03,49,3087,MasterCard,3080.77,11/15/2023,12/23/2023,Resolved,8/31/2023
3088,103088,3088,8/25/2023,Deposit,4886.58,12,3088,Visa,6681.44,10/3/2023,7/3/2023,Resolved,3/18/2023
3089,103089,3089,7/22/2023,Deposit,4671.25,73,3089,MasterCard,3509.64,12/27/2023,12/16/2023,Resolved,10/9/2023
3090,103090,3090,2/23/2023,Transfer,3330.19,10,3090,MasterCard,7748.90,6/18/2023,7/5/2023,Pending,12/22/2023
3091,103091,3091,7/30/2023,Deposit,3243.43,74,3091,MasterCard,5337.45,2/16/2023,9/27/2023,Resolved,3/27/2023
3092,103092,3092,1/6/2023,Transfer,624.52,17,3092,AMEX,9192.98,1/6/2023,3/26/2023,Pending,7/29/2023
3093,103093,3093,7/20/2023,Transfer,1411.92,4,3093,Visa,9074.93,3/7/2023,1/1/2023,Resolved,10/26/2023
3094,103094,3094,12/30/2023,Transfer,4311.03,64,3094,AMEX,4989.44,4/4/2023,12/5/2023,Resolved,8/31/2023
3095,103095,3095,10/12/2023,Deposit,1821.29,16,3095,AMEX,9588.14,1/19/2023,8/10/2023,Pending,9/24/2023
3096,103096,3096,2/12/2023,Deposit,2126.39,49,3096,Visa,6946.81,10/13/2023,5/15/2023,Pending,12/1/2023
3097,103097,3097,7/14/2023,Withdrawal,4200.72,27,3097,AMEX,6445.71,4/23/2023,7/14/2023,Resolved,7/7/2023
3098,103098,3098,9/5/2023,Transfer,2140.36,6,3098,AMEX,1840.11,8/5/2023,3/13/2023,Resolved,8/31/2023
3099,103099,3099,12/31/2023,Withdrawal,4251.56,9,3099,MasterCard,9842.18,4/22/2023,3/1/2023,Pending,5/29/2023
3100,103100,3100,11/14/2023,Deposit,356.45,58,3100,MasterCard,1824.50,4/19/2023,6/28/2023,Resolved,6/8/2023
3101,103101,3101,9/26/2023,Deposit,3458.47,32,3101,MasterCard,3425.45,10/17/2023,1/12/2023,Resolved,1/4/2023
3102,103102,3102,7/11/2023,Deposit,324.42,38,3102,Visa,2532.91,10/12/2023,8/16/2023,Pending,3/6/2023
3103,103103,3103,2/16/2023,Withdrawal,3952.16,30,3103,AMEX,1513.85,11/20/2023,7/27/2023,Pending,9/26/2023
3104,103104,3104,7/7/2023,Deposit,2765.57,78,3104,Visa,9989.24,1/10/2023,9/17/2023,Resolved,11/7/2023
3105,103105,3105,9/28/2023,Deposit,2783.80,45,3105,AMEX,3870.83,3/24/2023,7/12/2023,Resolved,9/28/2023
3106,103106,3106,9/18/2023,Deposit,1889.67,29,3106,Visa,1414.93,12/18/2023,4/7/2023,Resolved,10/24/2023
3107,103107,3107,3/10/2023,Withdrawal,4517.65,92,3107,AMEX,2124.86,2/27/2023,5/13/2023,Resolved,8/16/2023
3108,103108,3108,9/15/2023,Withdrawal,2550.38,22,3108,AMEX,3127.86,2/27/2023,1/28/2023,Resolved,7/8/2023
3109,103109,3109,4/24/2023,Deposit,1309.58,31,3109,AMEX,1348.16,5/22/2023,9/3/2023,Pending,6/25/2023
3110,103110,3110,10/21/2023,Transfer,4122.41,81,3110,MasterCard,2320.45,8/17/2023,4/13/2023,Pending,4/19/2023
3111,103111,3111,8/30/2023,Withdrawal,4741.19,17,3111,MasterCard,1288.39,3/17/2023,4/12/2023,Resolved,6/15/2023
3112,103112,3112,4/4/2023,Withdrawal,1219.03,54,3112,AMEX,2499.96,12/1/2023,1/11/2023,Pending,7/14/2023
3113,103113,3113,7/1/2023,Transfer,3030.27,79,3113,AMEX,5006.57,1/22/2023,4/17/2023,Resolved,3/18/2023
3114,103114,3114,10/22/2023,Withdrawal,2946.97,47,3114,AMEX,9782.20,7/16/2023,1/14/2023,Pending,10/10/2023
3115,103115,3115,9/10/2023,Transfer,3052.00,32,3115,MasterCard,7091.32,12/27/2023,3/28/2023,Resolved,7/7/2023
3116,103116,3116,1/20/2023,Transfer,2825.53,28,3116,AMEX,5833.86,9/6/2023,6/6/2023,Resolved,1/19/2023
3117,103117,3117,9/7/2023,Transfer,509.88,11,3117,Visa,9906.55,11/28/2023,7/5/2023,Resolved,7/11/2023
3118,103118,3118,10/12/2023,Transfer,2068.31,39,3118,AMEX,7330.99,2/24/2023,3/10/2023,Pending,8/19/2023
3119,103119,3119,1/17/2023,Transfer,4928.72,17,3119,MasterCard,4331.15,10/1/2023,9/12/2023,Resolved,4/16/2023
3120,103120,3120,2/20/2023,Withdrawal,450.14,76,3120,MasterCard,8136.60,4/13/2023,12/17/2023,Resolved,6/13/2023
3121,103121,3121,5/16/2023,Deposit,3351.48,39,3121,Visa,5337.81,11/2/2023,1/23/2023,Pending,2/20/2023
3122,103122,3122,5/29/2023,Transfer,4472.55,73,3122,Visa,1361.63,6/6/2023,5/8/2023,Pending,4/2/2023
3123,103123,3123,5/31/2023,Withdrawal,1011.28,25,3123,Visa,6722.71,4/19/2023,3/6/2023,Pending,1/17/2023
3124,103124,3124,4/25/2023,Deposit,4014.07,26,3124,MasterCard,7572.75,10/4/2023,4/21/2023,Resolved,10/6/2023
3125,103125,3125,12/13/2023,Deposit,1216.46,68,3125,AMEX,9810.32,8/30/2023,9/9/2023,Resolved,4/29/2023
3126,103126,3126,9/19/2023,Withdrawal,161.59,62,3126,AMEX,1879.99,12/28/2023,11/30/2023,Resolved,7/26/2023
3127,103127,3127,6/29/2023,Deposit,2610.45,19,3127,Visa,3900.27,10/22/2023,1/3/2023,Pending,12/4/2023
3128,103128,3128,5/16/2023,Deposit,3557.26,13,3128,Visa,7499.19,7/29/2023,6/25/2023,Pending,10/31/2023
3129,103129,3129,4/9/2023,Transfer,992.74,29,3129,MasterCard,6812.85,6/28/2023,11/17/2023,Resolved,9/2/2023
3130,103130,3130,11/21/2023,Transfer,361.44,54,3130,Visa,5645.73,12/19/2023,1/24/2023,Pending,8/5/2023
3131,103131,3131,10/16/2023,Withdrawal,2771.76,73,3131,Visa,2701.69,11/25/2023,5/3/2023,Pending,2/8/2023
3132,103132,3132,7/9/2023,Transfer,747.13,42,3132,MasterCard,2897.79,10/8/2023,8/1/2023,Resolved,3/7/2023
3133,103133,3133,7/10/2023,Deposit,929.73,62,3133,AMEX,9715.94,12/2/2023,3/1/2023,Pending,5/6/2023
3134,103134,3134,8/4/2023,Deposit,3520.25,71,3134,AMEX,1954.67,4/23/2023,5/22/2023,Resolved,1/26/2023
3135,103135,3135,6/9/2023,Transfer,3064.41,71,3135,AMEX,7578.08,12/12/2023,3/14/2023,Resolved,6/12/2023
3136,103136,3136,11/7/2023,Withdrawal,4735.40,21,3136,Visa,1017.59,10/1/2023,9/11/2023,Resolved,8/25/2023
3137,103137,3137,10/16/2023,Withdrawal,1623.84,9,3137,MasterCard,2113.89,8/26/2023,1/8/2023,Resolved,11/24/2023
3138,103138,3138,6/15/2023,Transfer,1079.81,45,3138,Visa,8687.82,11/8/2023,7/7/2023,Resolved,5/30/2023
3139,103139,3139,9/15/2023,Withdrawal,3282.14,27,3139,MasterCard,3787.52,3/2/2023,1/26/2023,Resolved,9/16/2023
3140,103140,3140,8/24/2023,Withdrawal,4860.27,48,3140,MasterCard,9952.68,8/22/2023,11/4/2023,Pending,5/3/2023
3141,103141,3141,7/28/2023,Deposit,2771.86,85,3141,AMEX,7581.95,10/5/2023,12/29/2023,Pending,1/14/2023
3142,103142,3142,8/17/2023,Transfer,1476.14,69,3142,AMEX,4301.27,2/22/2023,7/11/2023,Resolved,3/22/2023
3143,103143,3143,3/7/2023,Transfer,4553.24,5,3143,MasterCard,4842.50,10/9/2023,11/6/2023,Pending,12/19/2023
3144,103144,3144,8/10/2023,Deposit,3055.88,72,3144,Visa,3169.21,6/28/2023,10/20/2023,Pending,6/6/2023
3145,103145,3145,1/15/2023,Deposit,1071.52,15,3145,MasterCard,8359.59,10/12/2023,3/9/2023,Pending,3/1/2023
3146,103146,3146,11/13/2023,Transfer,4748.58,77,3146,MasterCard,1066.40,3/25/2023,10/15/2023,Pending,8/18/2023
3147,103147,3147,6/8/2023,Transfer,1372.32,97,3147,AMEX,3149.79,4/5/2023,9/3/2023,Pending,5/18/2023
3148,103148,3148,9/2/2023,Deposit,4493.43,44,3148,AMEX,8833.61,12/28/2023,1/11/2023,Pending,9/10/2023
3149,103149,3149,9/8/2023,Withdrawal,3076.79,47,3149,Visa,9765.28,6/2/2023,1/8/2023,Resolved,9/10/2023
3150,103150,3150,6/15/2023,Deposit,2518.21,32,3150,AMEX,4952.71,1/22/2023,9/8/2023,Pending,2/8/2023
3151,103151,3151,6/6/2023,Withdrawal,1669.51,36,3151,MasterCard,8446.53,3/18/2023,7/16/2023,Resolved,8/22/2023
3152,103152,3152,7/25/2023,Transfer,603.07,49,3152,Visa,8339.98,3/17/2023,7/22/2023,Resolved,8/16/2023
3153,103153,3153,5/1/2023,Transfer,1231.61,53,3153,Visa,7951.57,11/28/2023,10/13/2023,Pending,10/4/2023
3154,103154,3154,6/20/2023,Transfer,1661.73,23,3154,Visa,8577.57,11/12/2023,7/24/2023,Pending,2/2/2023
3155,103155,3155,5/2/2023,Transfer,1450.80,34,3155,Visa,9514.05,1/24/2023,8/2/2023,Pending,4/30/2023
3156,103156,3156,10/6/2023,Transfer,375.90,18,3156,AMEX,1477.00,12/26/2023,1/28/2023,Resolved,6/26/2023
3157,103157,3157,1/25/2023,Deposit,2903.11,12,3157,AMEX,4231.94,5/12/2023,4/4/2023,Pending,8/12/2023
3158,103158,3158,6/5/2023,Transfer,2381.15,87,3158,Visa,7310.51,1/21/2023,3/13/2023,Resolved,9/26/2023
3159,103159,3159,4/9/2023,Transfer,541.25,2,3159,AMEX,2752.63,7/3/2023,3/18/2023,Resolved,2/5/2023
3160,103160,3160,12/16/2023,Transfer,2324.63,27,3160,AMEX,5780.40,3/8/2023,11/17/2023,Resolved,9/26/2023
3161,103161,3161,8/7/2023,Transfer,404.03,50,3161,AMEX,6610.65,2/25/2023,3/24/2023,Pending,5/10/2023
3162,103162,3162,7/19/2023,Withdrawal,4658.33,31,3162,MasterCard,2507.62,7/26/2023,2/9/2023,Pending,5/10/2023
3163,103163,3163,3/24/2023,Transfer,1302.80,48,3163,MasterCard,7160.80,9/26/2023,6/3/2023,Resolved,4/3/2023
3164,103164,3164,12/31/2023,Withdrawal,3626.87,86,3164,Visa,1341.56,6/16/2023,4/27/2023,Pending,1/30/2023
3165,103165,3165,12/30/2023,Withdrawal,1263.73,69,3165,AMEX,1252.37,2/9/2023,9/6/2023,Resolved,2/3/2023
3166,103166,3166,10/3/2023,Transfer,2377.82,17,3166,Visa,7674.89,3/17/2023,10/4/2023,Resolved,6/13/2023
3167,103167,3167,8/10/2023,Withdrawal,4667.00,43,3167,Visa,6867.86,1/10/2023,12/19/2023,Pending,2/8/2023
3168,103168,3168,1/29/2023,Transfer,4359.72,71,3168,MasterCard,7883.50,3/19/2023,3/4/2023,Resolved,2/25/2023
3169,103169,3169,5/16/2023,Withdrawal,3896.61,18,3169,AMEX,1131.44,8/30/2023,2/12/2023,Resolved,4/29/2023
3170,103170,3170,3/3/2023,Deposit,3953.05,66,3170,AMEX,1701.48,2/12/2023,3/6/2023,Resolved,11/15/2023
3171,103171,3171,6/15/2023,Transfer,4119.08,31,3171,MasterCard,3762.88,8/12/2023,5/6/2023,Pending,2/21/2023
3172,103172,3172,5/11/2023,Transfer,3715.75,63,3172,MasterCard,1931.25,11/21/2023,10/24/2023,Resolved,6/5/2023
3173,103173,3173,9/16/2023,Withdrawal,4485.31,28,3173,Visa,3984.47,6/18/2023,5/28/2023,Pending,7/31/2023
3174,103174,3174,11/7/2023,Deposit,1757.67,67,3174,AMEX,6043.96,2/25/2023,10/2/2023,Resolved,5/20/2023
3175,103175,3175,7/25/2023,Transfer,2635.38,9,3175,AMEX,5972.06,9/1/2023,9/6/2023,Pending,9/29/2023
3176,103176,3176,6/12/2023,Withdrawal,3235.61,97,3176,AMEX,1823.11,3/17/2023,5/29/2023,Pending,2/15/2023
3177,103177,3177,10/27/2023,Withdrawal,997.00,28,3177,AMEX,1646.64,12/21/2023,6/12/2023,Pending,4/30/2023
3178,103178,3178,6/21/2023,Transfer,2521.28,92,3178,MasterCard,1399.53,12/6/2023,7/31/2023,Resolved,7/13/2023
